ID,Date,Issue,Title,Page Link,Download Link,EPRA/Energy Act
2483,9/8/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 182,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-08/182/eng@2022-09-08,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-08/182/eng@2022-09-08/source,
2484,9/9/2022,Weekly Issue,Kenya Gazette Vol. CXXIV-No. 183,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-09/183/eng@2022-09-09,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-09/183/eng@2022-09-09/source,
2485,9/9/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 185,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-09/185/eng@2022-09-09,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-09/185/eng@2022-09-09/source,
2486,9/9/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 186,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-09/186/eng@2022-09-09,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-09/186/eng@2022-09-09/source,
2487,9/9/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 187,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-09/187/eng@2022-09-09,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-09/187/eng@2022-09-09/source,
2488,9/13/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 188,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-13/188/eng@2022-09-13,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-13/188/eng@2022-09-13/source,
2489,9/16/2022,Weekly Issue,Kenya Gazette Vol. CXXIV-No. 190,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-16/190/eng@2022-09-16,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-16/190/eng@2022-09-16/source,EPRA
2490,9/16/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 191,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-16/191/eng@2022-09-16,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-16/191/eng@2022-09-16/source,
2491,9/21/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 192,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-21/192/eng@2022-09-21,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-21/192/eng@2022-09-21/source,
2492,9/23/2022,Weekly Issue,Kenya Gazette Vol. CXXIV-No. 193,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-23/193/eng@2022-09-23,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-23/193/eng@2022-09-23/source,
2493,9/23/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 194,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-23/194/eng@2022-09-23,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-23/194/eng@2022-09-23/source,
2494,9/23/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 195,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-23/195/eng@2022-09-23,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-23/195/eng@2022-09-23/source,
2495,9/23/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 196,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-23/196/eng@2022-09-23,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-23/196/eng@2022-09-23/source,
2496,9/26/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 197,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-26/197/eng@2022-09-26,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-26/197/eng@2022-09-26/source,
2497,9/28/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 199,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-28/199/eng@2022-09-28,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-28/199/eng@2022-09-28/source,
2498,9/30/2022,Weekly Issue,Kenya Gazette Vol. CXXIV-No. 200,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-30/200/eng@2022-09-30,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-30/200/eng@2022-09-30/source,
2499,9/30/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 201,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-30/201/eng@2022-09-30,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-30/201/eng@2022-09-30/source,
2500,9/30/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 202,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-30/202/eng@2022-09-30,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-30/202/eng@2022-09-30/source,
2501,9/30/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 203,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-30/203/eng@2022-09-30,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-09-30/203/eng@2022-09-30/source,
2502,10/7/2022,Weekly Issue,Kenya Gazette Vol. CXXIV-No. 206,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-07/206/eng@2022-10-07,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-07/206/eng@2022-10-07/source,
2503,10/7/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 207,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-07/207/eng@2022-10-07,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-07/207/eng@2022-10-07/source,
2504,10/7/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 208,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-07/208/eng@2022-10-07,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-07/208/eng@2022-10-07/source,
2505,10/12/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 210,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-12/210/eng@2022-10-12,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-12/210/eng@2022-10-12/source,
2506,10/14/2022,Weekly Issue,Kenya Gazette Vol. CXXIV-No. 211,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-14/211/eng@2022-10-14,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-14/211/eng@2022-10-14/source,
2507,10/14/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 212,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-14/212/eng@2022-10-14,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-14/212/eng@2022-10-14/source,
2508,10/14/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 213,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-14/213/eng@2022-10-14,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-14/213/eng@2022-10-14/source,
2509,10/17/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 215,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-17/215/eng@2022-10-17,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-17/215/eng@2022-10-17/source,
2510,10/18/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 216,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-18/216/eng@2022-10-18,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-18/216/eng@2022-10-18/source,
2511,10/21/2022,Weekly Issue,Kenya Gazette Vol. CXXIV-No. 218,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-21/218/eng@2022-10-21,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-21/218/eng@2022-10-21/source,EPRA
2512,10/21/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 219,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-21/219/eng@2022-10-21,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-21/219/eng@2022-10-21/source,
2513,10/21/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 220,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-21/220/eng@2022-10-21,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-21/220/eng@2022-10-21/source,
2514,10/21/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 221,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-21/221/eng@2022-10-21,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-21/221/eng@2022-10-21/source,
2515,10/24/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 222,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-24/222/eng@2022-10-24,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-24/222/eng@2022-10-24/source,
2516,10/26/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 223,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-26/223/eng@2022-10-26,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-26/223/eng@2022-10-26/source,
2517,10/26/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 224,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-26/224/eng@2022-10-26,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-26/224/eng@2022-10-26/source,
2518,10/26/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 225,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-26/225/eng@2022-10-26,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-26/225/eng@2022-10-26/source,
2519,10/28/2022,Weekly Issue,Kenya Gazette Vol. CXXIV-No. 226,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-28/226/eng@2022-10-28,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-28/226/eng@2022-10-28/source,
2520,10/28/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 227,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-28/227/eng@2022-10-28,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-28/227/eng@2022-10-28/source,
2521,10/28/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 228,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-28/228/eng@2022-10-28,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-10-28/228/eng@2022-10-28/source,EPRA
2522,11/1/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 229,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-01/229/eng@2022-11-01,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-01/229/eng@2022-11-01/source,
2523,11/2/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 230,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-02/230/eng@2022-11-02,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-02/230/eng@2022-11-02/source,
2524,11/4/2022,Weekly Issue,Kenya Gazette Vol. CXXIV-No. 231,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-04/231/eng@2022-11-04,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-04/231/eng@2022-11-04/source,
2525,11/4/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 232,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-04/232/eng@2022-11-04,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-04/232/eng@2022-11-04/source,
2526,11/4/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 233,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-04/233/eng@2022-11-04,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-04/233/eng@2022-11-04/source,
2527,11/4/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 234,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-04/234/eng@2022-11-04,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-04/234/eng@2022-11-04/source,
2528,11/7/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 235,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-07/235/eng@2022-11-07,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-07/235/eng@2022-11-07/source,
2529,11/8/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 236,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-08/236/eng@2022-11-08,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-08/236/eng@2022-11-08/source,
2530,11/10/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 237,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-10/237/eng@2022-11-10,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-10/237/eng@2022-11-10/source,
2531,11/10/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 239,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-10/239/eng@2022-11-10,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-10/239/eng@2022-11-10/source,
2532,11/11/2022,Weekly Issue,Kenya Gazette Vol. CXXIV-No. 238,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-11/238/eng@2022-11-11,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-11/238/eng@2022-11-11/source,
2533,11/11/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 240,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-11/240/eng@2022-11-11,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-11/240/eng@2022-11-11/source,
2534,11/15/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 241,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-15/241/eng@2022-11-15,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-15/241/eng@2022-11-15/source,
2535,11/16/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 242,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-16/242/eng@2022-11-16,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-16/242/eng@2022-11-16/source,
2536,11/17/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 243,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-17/243/eng@2022-11-17,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-17/243/eng@2022-11-17/source,
2537,11/18/2022,Weekly Issue,Kenya Gazette Vol. CXXIV-No. 244,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-18/244/eng@2022-11-18,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-18/244/eng@2022-11-18/source,
2538,11/18/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 245,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-18/245/eng@2022-11-18,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-18/245/eng@2022-11-18/source,
2539,11/18/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 246,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-18/246/eng@2022-11-18,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-18/246/eng@2022-11-18/source,
2540,11/18/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 247,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-18/247/eng@2022-11-18,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-18/247/eng@2022-11-18/source,
2541,11/18/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 248,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-18/248/eng@2022-11-18,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-18/248/eng@2022-11-18/source,
2542,11/21/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 249,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-21/249/eng@2022-11-21,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-21/249/eng@2022-11-21/source,
2543,11/21/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 250,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-21/250/eng@2022-11-21,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-21/250/eng@2022-11-21/source,
2544,11/23/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 251,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-23/251/eng@2022-11-23,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-23/251/eng@2022-11-23/source,
2545,11/25/2022,Weekly Issue,Kenya Gazette Vol. CXXIV-No. 252,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-25/252/eng@2022-11-25,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-25/252/eng@2022-11-25/source,
2546,11/28/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 253,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-28/253/eng@2022-11-28,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-28/253/eng@2022-11-28/source,
2547,11/29/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 254,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-29/254/eng@2022-11-29,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-29/254/eng@2022-11-29/source,
2548,11/30/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 255,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-30/255/eng@2022-11-30,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-11-30/255/eng@2022-11-30/source,
2549,12/1/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 256,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-01/256/eng@2022-12-01,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-01/256/eng@2022-12-01/source,
2550,12/2/2022,Weekly Issue,Kenya Gazette Vol. CXXIV-No. 257,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-02/257/eng@2022-12-02,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-02/257/eng@2022-12-02/source,
2551,12/2/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 258,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-02/258/eng@2022-12-02,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-02/258/eng@2022-12-02/source,
2552,12/2/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 259,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-02/259/eng@2022-12-02,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-02/259/eng@2022-12-02/source,
2553,12/2/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 260,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-02/260/eng@2022-12-02,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-02/260/eng@2022-12-02/source,
2554,12/5/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 261,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-05/261/eng@2022-12-05,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-05/261/eng@2022-12-05/source,
2555,12/5/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 262,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-05/262/eng@2022-12-05,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-05/262/eng@2022-12-05/source,
2556,12/5/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 263,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-05/263/eng@2022-12-05,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-05/263/eng@2022-12-05/source,
2557,12/7/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 265,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-07/265/eng@2022-12-07,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-07/265/eng@2022-12-07/source,
2558,12/9/2022,Weekly Issue,Kenya Gazette Vol. CXXIV-No. 266,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-09/266/eng@2022-12-09,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-09/266/eng@2022-12-09/source,EPRA
2559,12/9/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 267,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-09/267/eng@2022-12-09,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-09/267/eng@2022-12-09/source,
2560,12/12/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 268,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-12/268/eng@2022-12-12,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-12/268/eng@2022-12-12/source,
2561,12/13/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 269,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-13/269/eng@2022-12-13,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-13/269/eng@2022-12-13/source,
2562,12/14/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 271,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-14/271/eng@2022-12-14,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-14/271/eng@2022-12-14/source,
2563,12/15/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 272,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-15/272/eng@2022-12-15,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-15/272/eng@2022-12-15/source,
2564,12/16/2022,Weekly Issue,Kenya Gazette Vol. CXXIV-No. 273,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-16/273/eng@2022-12-16,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-16/273/eng@2022-12-16/source,
2565,12/16/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 274,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-16/274/eng@2022-12-16,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-16/274/eng@2022-12-16/source,
2566,12/16/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 275,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-16/275/eng@2022-12-16,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-16/275/eng@2022-12-16/source,
2567,12/16/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 276,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-16/276/eng@2022-12-16,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-16/276/eng@2022-12-16/source,
2568,12/16/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 277,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-16/277/eng@2022-12-16,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-16/277/eng@2022-12-16/source,
2569,12/20/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 278,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-20/278/eng@2022-12-20,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-20/278/eng@2022-12-20/source,
2570,12/20/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 279,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-20/279/eng@2022-12-20,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-20/279/eng@2022-12-20/source,
2571,12/20/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 280,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-20/280/eng@2022-12-20,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-20/280/eng@2022-12-20/source,
2572,12/21/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 281,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-21/281/eng@2022-12-21,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-21/281/eng@2022-12-21/source,
2573,12/23/2022,Weekly Issue,Kenya Gazette Vol. CXXIV-No. 282,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-23/282/eng@2022-12-23,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-23/282/eng@2022-12-23/source,
2574,12/23/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 283,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-23/283/eng@2022-12-23,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-23/283/eng@2022-12-23/source,
2575,12/23/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 284,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-23/284/eng@2022-12-23,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-23/284/eng@2022-12-23/source,
2576,12/28/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 285,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-28/285/eng@2022-12-28,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-28/285/eng@2022-12-28/source,
2577,12/28/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 286,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-28/286/eng@2022-12-28,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-28/286/eng@2022-12-28/source,
2578,12/30/2022,Weekly Issue,Kenya Gazette Vol. CXXIV-No. 287,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-30/287/eng@2022-12-30,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-30/287/eng@2022-12-30/source,
2579,12/30/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 288,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-30/288/eng@2022-12-30,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-30/288/eng@2022-12-30/source,
2580,12/30/2022,Special Issue,Kenya Gazette Vol. CXXIV-No. 289,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-30/289/eng@2022-12-30,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2022-12-30/289/eng@2022-12-30/source,
2581,1/3/2023,Special Issue,Kenya Gazette Vol. CXXV-No. 1,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2023-01-03/1/eng@2023-01-03,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2023-01-03/1/eng@2023-01-03/source,
2582,1/4/2023,Special Issue,Kenya Gazette Vol. CXXV-No. 4,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2023-01-04/4/eng@2023-01-04,https://new.kenyalaw.org/akn/ke/officialGazette/gazette/2023-01-04/4/eng@2023-01-04/source,
